,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
29537,14.5,23.5,1.0,2.2,,SSE,31.0,N,S,6.0,,84.0,60.0,1016.4,1014.8,7.0,6.0,16.6,22.0,0.0,0.0
29538,9.3,20.0,0.0,,,SSW,33.0,SW,SE,13.0,,62.0,43.0,1027.0,1025.4,7.0,4.0,13.1,18.9,0.0,0.0
29539,10.4,26.8,0.0,,11.1,,37.0,N,S,,,35.0,28.0,1022.0,1021.7,1.0,1.0,15.7,24.0,0.0,0.0
29540,12.1,30.2,0.0,4.2,10.5,N,39.0,NE,SE,17.0,,65.0,22.0,1023.1,1020.3,0.0,,17.8,29.6,,0.0
29541,21.7,,0.0,10.6,2.1,,,N,SW,35.0,20.0,57.0,84.0,1015.0,1015.6,6.0,8.0,23.6,15.8,0.0,1.0
29542,9.5,,0.0,2.4,4.2,,54.0,NW,WSW,15.0,,65.0,72.0,1020.3,1018.4,7.0,7.0,14.9,15.8,0.0,0.0
29543,12.4,26.3,0.0,2.6,8.7,WNW,33.0,ENE,NW,7.0,17.0,76.0,30.0,1024.0,1018.5,7.0,1.0,13.7,24.9,0.0,0.0
29544,10.5,21.9,,1.4,10.7,SSE,35.0,N,SSE,9.0,20.0,62.0,48.0,1023.0,1021.2,0.0,1.0,17.2,20.2,,0.0
29545,11.3,,0.0,6.0,10.5,WNW,50.0,N,WNW,31.0,26.0,45.0,13.0,1013.9,1009.3,2.0,1.0,20.0,27.4,0.0,1.0
29546,5.6,19.9,0.0,5.6,5.6,NNW,59.0,,NW,31.0,31.0,52.0,35.0,1013.2,1010.4,7.0,3.0,,,0.0,0.0
29547,11.3,21.2,0.0,,5.1,NNW,28.0,NW,SW,13.0,,63.0,42.0,1017.9,1017.1,6.0,7.0,15.1,20.0,0.0,0.0
29548,10.2,18.0,0.0,1.8,4.1,SSW,30.0,,SSE,13.0,19.0,70.0,59.0,1023.8,1023.3,2.0,7.0,15.6,17.6,0.0,1.0
29549,7.9,23.7,0.0,2.4,10.2,N,31.0,N,NE,24.0,11.0,54.0,,1024.1,1021.3,0.0,0.0,15.8,,0.0,0.0
29550,8.1,24.0,0.0,,10.3,NNW,37.0,N,NNE,26.0,17.0,48.0,,1024.8,1021.4,0.0,1.0,16.3,22.9,0.0,0.0
29551,9.9,,,1.8,3.9,N,70.0,N,N,24.0,41.0,75.0,54.0,1000.9,993.9,,7.0,13.5,17.6,0.0,1.0
29552,7.2,13.1,,,4.2,W,81.0,NNW,WNW,28.0,,61.0,69.0,997.8,999.0,7.0,7.0,9.5,,1.0,1.0
29553,5.9,14.0,1.6,3.0,,WNW,50.0,NNW,NNW,13.0,7.0,65.0,68.0,1011.8,1010.8,5.0,7.0,10.2,11.9,1.0,1.0
29554,5.6,12.4,,2.6,,SW,41.0,SW,SSE,28.0,,74.0,62.0,1020.4,1021.1,5.0,7.0,8.3,11.3,1.0,1.0
29555,,11.9,1.4,0.4,2.6,S,,N,S,11.0,15.0,,57.0,1024.0,1022.5,7.0,,6.9,11.6,,0.0
29556,1.2,17.6,0.0,1.2,10.1,N,46.0,N,NNE,11.0,24.0,74.0,29.0,1023.7,1020.1,1.0,2.0,7.9,17.0,0.0,0.0
29557,7.7,15.3,,3.8,0.3,N,50.0,N,SSE,31.0,4.0,49.0,71.0,1023.0,1022.6,7.0,,10.9,13.0,0.0,0.0
29558,5.5,16.9,0.0,1.6,,SSE,,N,SSE,9.0,13.0,70.0,52.0,1028.1,1026.2,1.0,3.0,11.1,16.1,0.0,0.0
29559,7.5,15.9,0.0,,0.7,SSW,33.0,W,SSW,6.0,19.0,77.0,80.0,1030.9,1030.4,7.0,7.0,12.6,14.4,0.0,0.0
29560,8.1,16.1,0.0,2.8,5.4,SW,24.0,SW,S,6.0,13.0,,55.0,1029.6,1026.7,8.0,6.0,11.5,,0.0,0.0
29561,,14.9,0.8,1.8,0.1,SSW,30.0,SW,S,,17.0,97.0,77.0,1031.3,1029.3,7.0,,11.1,14.0,0.0,1.0
29562,6.5,16.8,0.0,1.0,5.9,S,26.0,N,S,,17.0,93.0,60.0,1025.6,1022.8,7.0,1.0,,15.8,0.0,0.0
29563,7.3,16.8,0.0,1.4,,W,41.0,NW,,13.0,20.0,60.0,47.0,1017.2,1014.2,7.0,,13.2,15.5,0.0,0.0
29564,3.2,21.3,,1.0,6.3,NNE,30.0,NNE,,6.0,20.0,,39.0,1022.8,1019.5,7.0,7.0,7.8,20.1,0.0,0.0
29565,6.3,23.0,0.0,2.0,5.0,N,54.0,,NNE,,24.0,69.0,33.0,1021.2,1018.2,7.0,7.0,12.7,21.8,0.0,0.0
29566,14.2,21.5,0.0,5.4,1.9,NNE,76.0,N,,52.0,37.0,49.0,71.0,1018.9,1015.9,7.0,,17.3,16.7,0.0,1.0
29567,3.7,15.3,0.8,1.4,8.4,SSE,37.0,WSW,,9.0,24.0,97.0,47.0,1028.8,1027.1,1.0,3.0,7.3,14.3,0.0,
29568,,15.2,0.2,1.4,,NW,19.0,N,SE,,13.0,,50.0,1034.7,1031.4,7.0,7.0,7.4,15.2,0.0,0.0
29569,,14.7,0.0,2.2,0.0,N,30.0,,NE,,11.0,83.0,,1031.3,1029.6,7.0,7.0,,13.7,0.0,1.0
29570,8.5,13.4,1.2,0.2,0.0,NNW,15.0,SW,SW,2.0,7.0,92.0,81.0,1029.6,1027.0,8.0,8.0,10.3,13.2,1.0,1.0
29571,5.4,16.4,,1.6,7.5,N,26.0,N,ESE,17.0,6.0,82.0,46.0,,1015.4,7.0,6.0,8.1,15.7,0.0,0.0
29572,7.1,15.0,0.8,2.0,2.7,W,57.0,NNW,NW,26.0,,,53.0,1006.7,1005.3,7.0,7.0,,13.4,0.0,1.0
29573,5.1,12.2,1.2,2.4,2.7,W,70.0,N,,22.0,,80.0,59.0,,1007.0,7.0,7.0,7.6,10.5,1.0,
29574,4.4,10.4,3.4,,3.2,SW,56.0,WSW,SSE,26.0,28.0,86.0,88.0,1019.5,1021.4,7.0,7.0,5.9,,1.0,1.0
29575,1.4,10.3,0.0,0.4,4.7,N,61.0,N,NNE,31.0,30.0,75.0,68.0,1022.3,1019.1,6.0,7.0,5.9,9.0,0.0,0.0
29576,4.7,13.4,0.0,,,,19.0,SW,SSW,7.0,7.0,100.0,65.0,,1023.8,8.0,3.0,7.3,12.6,0.0,0.0
29577,10.7,14.8,0.0,1.2,0.0,N,41.0,N,NNE,19.0,15.0,79.0,85.0,1019.8,1018.4,7.0,7.0,12.5,13.1,0.0,1.0
29578,,16.7,0.0,1.8,,N,56.0,NE,NNE,26.0,22.0,81.0,60.0,1017.4,,7.0,7.0,11.9,,0.0,1.0
29579,4.2,14.3,0.0,2.6,3.8,W,39.0,N,NNW,15.0,6.0,86.0,79.0,1013.9,1010.5,7.0,7.0,,10.8,0.0,1.0
29580,7.1,17.1,0.2,1.6,7.0,N,59.0,N,,31.0,33.0,83.0,71.0,1006.7,1005.4,7.0,1.0,11.8,15.1,0.0,1.0
29581,11.8,18.1,1.2,4.0,,N,91.0,,N,50.0,52.0,78.0,63.0,999.1,990.2,6.0,7.0,13.2,16.4,,
29582,7.4,11.9,,2.6,0.2,,52.0,NNW,NW,,19.0,71.0,61.0,1005.6,1002.9,7.0,7.0,9.7,11.8,0.0,1.0
29583,7.1,11.3,0.4,,3.2,SW,41.0,SW,SSW,17.0,19.0,80.0,83.0,1022.1,1021.4,7.0,7.0,7.9,9.4,,0.0
29584,0.9,14.1,0.0,,8.8,NNE,43.0,N,N,11.0,22.0,68.0,45.0,1028.9,1027.4,6.0,,,13.8,0.0,
29585,9.6,13.0,,3.8,1.1,,,,N,50.0,,72.0,66.0,1012.6,1008.3,7.0,7.0,10.8,12.3,0.0,1.0
29586,5.5,13.7,0.4,3.6,3.8,W,50.0,N,NNW,,24.0,80.0,60.0,1003.9,1002.1,6.0,7.0,9.8,13.5,,1.0
29587,5.6,12.5,1.4,1.2,,N,37.0,N,N,24.0,15.0,83.0,59.0,1004.3,1003.9,7.0,,7.5,11.7,1.0,
29588,6.4,12.6,0.0,2.4,,N,,N,S,15.0,7.0,76.0,51.0,1010.3,1010.6,7.0,7.0,,12.1,0.0,0.0
29589,2.7,13.2,0.0,0.6,6.6,S,28.0,,S,9.0,19.0,84.0,57.0,1017.3,1017.3,7.0,5.0,7.1,12.1,0.0,0.0
29590,1.7,13.7,0.0,1.0,7.2,N,30.0,N,NE,9.0,2.0,86.0,55.0,1022.8,1020.6,6.0,7.0,6.0,12.9,0.0,0.0
29591,3.6,12.3,0.0,1.4,5.4,,63.0,N,N,28.0,41.0,85.0,58.0,1019.2,1014.6,,7.0,6.1,11.2,0.0,0.0
29592,6.0,14.7,,3.0,9.1,N,63.0,N,,31.0,39.0,77.0,63.0,,1015.2,4.0,7.0,9.7,13.2,0.0,0.0
29593,8.2,15.9,0.0,4.0,2.8,NNW,57.0,NW,WNW,33.0,35.0,61.0,42.0,1004.0,1002.3,2.0,7.0,12.3,14.6,0.0,1.0
29594,4.5,15.2,0.0,2.8,5.1,W,56.0,N,W,30.0,28.0,75.0,89.0,1016.2,,,7.0,8.1,10.8,0.0,1.0
29595,7.0,15.4,,2.2,3.9,W,,N,NNW,,20.0,75.0,59.0,,1019.5,,7.0,,,0.0,1.0
29596,8.8,16.0,0.6,2.4,3.4,NNW,63.0,NNW,,28.0,30.0,71.0,52.0,,1020.6,7.0,7.0,12.1,13.9,0.0,1.0
29597,7.0,13.6,2.0,3.6,7.1,W,93.0,,NW,20.0,13.0,68.0,38.0,1022.6,1022.2,1.0,7.0,8.9,13.1,1.0,0.0
29598,8.8,17.7,0.0,4.4,1.1,N,80.0,N,N,50.0,,67.0,44.0,1013.7,1009.8,7.0,7.0,11.4,17.0,0.0,1.0
29599,,12.7,1.2,4.6,7.9,,87.0,WSW,,35.0,31.0,73.0,,1012.7,1018.6,2.0,3.0,9.8,12.3,1.0,0.0
29600,2.7,15.3,0.8,3.8,9.7,N,41.0,,NW,24.0,22.0,66.0,27.0,1025.1,1021.1,1.0,,7.0,15.0,0.0,
29601,7.2,12.2,0.2,3.2,,N,35.0,N,E,13.0,,82.0,59.0,1017.8,1012.5,8.0,,7.7,,0.0,1.0
29602,7.0,13.9,2.0,1.2,2.7,N,48.0,W,NE,7.0,,96.0,89.0,1009.8,1008.7,8.0,7.0,7.9,8.8,1.0,1.0
29603,3.5,14.1,,0.6,0.8,SSE,26.0,NW,S,11.0,17.0,96.0,,1012.1,1010.5,8.0,7.0,8.3,13.5,1.0,0.0
29604,7.2,17.2,0.0,0.6,7.6,WSW,37.0,,SW,17.0,11.0,,67.0,1014.8,1013.8,1.0,7.0,10.8,14.9,,1.0
29605,,17.1,3.4,1.8,9.7,N,61.0,N,NE,13.0,20.0,75.0,66.0,1020.4,1017.2,2.0,4.0,10.8,15.6,1.0,0.0
29606,10.4,16.5,0.0,,5.6,N,98.0,N,NW,50.0,28.0,59.0,51.0,1001.1,1002.1,7.0,4.0,14.3,16.1,0.0,
29607,8.5,18.1,0.0,2.6,,N,69.0,N,N,31.0,37.0,59.0,35.0,1024.8,1019.6,0.0,5.0,,,0.0,1.0
29608,,14.7,1.0,4.4,10.0,N,63.0,N,N,24.0,37.0,64.0,39.0,1008.8,1006.1,0.0,1.0,8.0,14.3,0.0,0.0
29609,8.0,18.2,0.0,4.0,10.6,N,69.0,N,N,35.0,46.0,71.0,45.0,,1002.2,1.0,3.0,11.6,17.6,,0.0
29610,11.6,16.9,0.0,5.6,8.8,NW,72.0,WNW,,43.0,41.0,,32.0,,996.3,3.0,7.0,14.7,15.7,0.0,1.0
29611,4.8,13.7,5.6,6.8,7.6,WNW,104.0,NW,,24.0,43.0,56.0,46.0,1005.0,999.2,1.0,1.0,9.2,13.6,1.0,1.0
29612,7.7,17.6,0.0,,,NW,61.0,NNW,NNW,31.0,33.0,63.0,42.0,1012.0,1009.6,1.0,6.0,11.2,16.6,0.0,0.0
29613,6.8,16.1,0.4,5.4,6.5,WSW,72.0,NNW,NW,26.0,24.0,,58.0,,1010.2,1.0,7.0,12.6,12.5,,1.0
29614,4.6,16.2,0.0,4.2,,N,67.0,NNE,N,31.0,43.0,58.0,42.0,1014.2,1007.7,7.0,7.0,10.4,,0.0,0.0
29615,6.4,16.1,0.6,2.8,3.0,NNE,39.0,N,SSW,19.0,13.0,67.0,76.0,1004.1,1003.8,6.0,7.0,12.4,,0.0,1.0
29616,7.5,15.3,2.0,1.0,4.8,SSW,57.0,SW,SSW,28.0,35.0,85.0,72.0,,1012.6,7.0,7.0,11.1,12.3,1.0,1.0
29617,8.5,14.6,0.0,3.2,2.8,,,W,WSW,19.0,11.0,61.0,50.0,1018.4,1017.7,7.0,7.0,10.1,13.4,0.0,0.0
29618,4.9,21.3,0.0,5.2,,N,100.0,N,,57.0,76.0,57.0,,1016.3,1009.3,2.0,7.0,11.9,20.0,0.0,0.0
29619,,,,3.4,10.8,NW,33.0,N,N,19.0,20.0,44.0,26.0,1021.1,1018.2,1.0,3.0,,,0.0,0.0
29620,15.2,17.7,0.0,8.4,0.0,SSW,54.0,,NNW,31.0,26.0,37.0,94.0,1009.3,1008.8,8.0,8.0,17.1,11.8,,1.0
29621,6.8,17.8,13.2,4.0,10.2,WSW,,SSW,ESE,9.0,,61.0,,1023.4,1019.3,4.0,0.0,12.0,17.7,1.0,
29622,8.1,20.2,0.0,4.0,6.8,N,69.0,N,,48.0,39.0,43.0,,1014.0,1012.1,7.0,7.0,15.1,,0.0,1.0
29623,6.6,19.5,0.0,4.0,7.6,,39.0,NNW,NNE,4.0,22.0,64.0,38.0,,1006.8,1.0,7.0,13.3,17.7,0.0,1.0
29624,9.5,18.6,16.2,6.0,5.5,,56.0,NNW,N,13.0,30.0,72.0,54.0,,995.7,,4.0,,,1.0,0.0
29625,8.9,18.9,0.0,4.8,5.4,N,59.0,NNW,NW,30.0,15.0,65.0,,1011.2,1008.8,7.0,6.0,13.3,17.9,0.0,1.0
29626,11.0,15.0,2.6,4.6,2.1,N,70.0,NNE,NNW,,22.0,66.0,80.0,1002.8,999.1,7.0,8.0,13.3,13.4,1.0,
29627,6.6,13.8,7.2,3.0,6.0,SW,72.0,W,WSW,30.0,39.0,64.0,80.0,1002.5,1003.0,7.0,7.0,,,1.0,1.0
29628,,12.1,4.4,2.8,3.9,WSW,81.0,WSW,SW,44.0,48.0,66.0,58.0,1009.8,1010.9,,7.0,9.7,10.6,1.0,0.0
29629,5.5,19.2,0.8,2.2,,N,48.0,NNW,NE,4.0,19.0,57.0,,1015.8,1011.5,6.0,4.0,11.6,18.4,0.0,0.0
29630,7.6,13.0,,2.4,7.1,SSW,52.0,,SSW,22.0,20.0,88.0,72.0,1023.8,1022.0,6.0,7.0,8.6,10.2,0.0,1.0
29631,5.0,13.8,3.8,,,SSE,52.0,SW,S,17.0,37.0,84.0,38.0,1024.2,1024.7,3.0,,8.6,13.2,1.0,0.0
29632,2.4,17.4,0.0,4.8,,SE,48.0,SW,SSE,7.0,28.0,74.0,47.0,1030.5,1029.0,1.0,7.0,9.0,14.9,0.0,0.0
29633,4.4,21.4,0.0,4.8,,S,46.0,N,N,28.0,26.0,54.0,30.0,1021.2,1015.7,1.0,6.0,13.7,18.5,0.0,1.0
29634,7.8,18.9,0.0,,4.1,,69.0,N,NW,43.0,37.0,83.0,31.0,995.2,992.6,7.0,7.0,,18.5,0.0,1.0
29635,8.0,16.4,1.4,5.4,2.8,WSW,72.0,W,WSW,24.0,37.0,70.0,,1000.5,1002.7,,,10.6,,1.0,1.0
29636,9.6,15.1,1.4,2.2,2.5,SW,81.0,N,SW,17.0,41.0,75.0,54.0,1005.6,1007.2,7.0,6.0,12.0,13.8,1.0,
29637,11.6,28.8,0.0,,8.1,N,74.0,N,N,46.0,20.0,32.0,15.0,1017.9,1015.3,1.0,,19.3,28.6,0.0,0.0
29638,9.1,18.3,0.0,5.2,9.8,S,37.0,S,,17.0,24.0,69.0,41.0,1022.7,1022.2,7.0,,12.8,16.7,0.0,0.0
29639,6.7,23.5,0.0,6.6,12.2,SSE,33.0,W,S,9.0,,68.0,39.0,1027.9,1024.2,1.0,7.0,13.4,21.7,0.0,0.0
29640,9.6,22.2,0.0,6.8,4.6,SSW,33.0,,S,7.0,19.0,80.0,,1027.1,1023.5,8.0,7.0,13.3,19.9,0.0,0.0
29641,8.5,30.3,0.0,4.0,9.2,SSW,46.0,E,SSW,7.0,17.0,68.0,63.0,1022.6,1019.2,3.0,7.0,17.1,23.0,0.0,0.0
29642,16.6,27.7,0.4,6.2,0.2,N,65.0,,NE,,24.0,64.0,59.0,,1018.3,7.0,,20.2,25.1,0.0,1.0
29643,16.9,33.8,8.4,3.0,11.7,N,50.0,N,NW,28.0,22.0,52.0,30.0,1020.0,1017.0,1.0,,24.3,32.1,1.0,1.0
29644,12.1,29.4,0.0,1.8,9.1,N,50.0,SSW,SE,9.0,17.0,79.0,38.0,1021.8,1016.7,7.0,7.0,15.3,25.1,0.0,0.0
29645,13.5,22.0,0.8,7.0,5.9,WSW,61.0,SW,WSW,9.0,46.0,66.0,44.0,1010.0,1013.0,2.0,7.0,15.2,18.4,0.0,0.0
29646,9.5,31.4,,5.4,12.0,N,56.0,N,N,43.0,22.0,44.0,26.0,1026.4,,5.0,5.0,22.4,29.7,0.0,0.0
29647,14.6,32.8,0.0,7.4,,,,N,SSE,35.0,19.0,34.0,23.0,1013.2,1012.5,1.0,6.0,26.2,29.1,0.0,0.0
29648,20.3,38.0,0.0,,1.8,SW,94.0,N,WSW,,35.0,11.0,29.0,1005.0,1007.6,7.0,7.0,32.3,27.4,0.0,1.0
29649,16.7,25.6,,6.2,0.0,N,35.0,S,NNW,9.0,19.0,88.0,54.0,,1006.4,8.0,8.0,17.5,25.0,1.0,1.0
29650,15.0,18.0,,8.6,1.6,SW,56.0,SE,SSW,15.0,20.0,96.0,75.0,999.8,,8.0,7.0,15.0,16.7,1.0,
29651,12.6,26.8,0.0,6.4,8.8,,33.0,E,SE,7.0,20.0,52.0,38.0,1022.1,1018.4,,5.0,,25.4,0.0,1.0
29652,15.7,26.7,,6.2,,,48.0,N,NW,11.0,11.0,93.0,87.0,1012.9,1007.5,,7.0,18.4,21.5,1.0,1.0
29653,17.5,27.1,2.6,2.8,6.0,NNE,46.0,,,26.0,30.0,73.0,56.0,1007.7,1006.6,7.0,7.0,19.6,25.3,1.0,1.0
29654,14.1,22.2,5.0,6.6,6.9,N,56.0,NNW,N,28.0,37.0,56.0,36.0,1003.8,1000.4,,7.0,17.8,21.2,1.0,1.0
29655,12.2,19.2,14.4,6.8,,SW,48.0,SW,SSW,13.0,31.0,84.0,67.0,1002.0,1004.5,7.0,,14.8,18.0,1.0,1.0
29656,16.1,32.6,0.0,11.6,6.5,SW,69.0,N,NW,41.0,30.0,32.0,,1014.7,1010.6,7.0,7.0,22.3,30.4,0.0,0.0
29657,14.3,23.0,0.0,7.0,10.2,S,43.0,NNE,S,11.0,31.0,67.0,51.0,1013.0,1012.9,6.0,6.0,18.1,21.3,0.0,1.0
29658,13.0,15.8,7.8,,1.5,SW,48.0,SW,SSW,,17.0,96.0,78.0,1008.9,,8.0,8.0,,13.8,1.0,1.0
29659,12.2,24.1,0.0,7.4,4.6,W,63.0,,SW,20.0,,42.0,79.0,1007.4,1004.9,7.0,7.0,19.0,17.3,0.0,1.0
29660,12.4,21.6,0.0,5.8,,W,52.0,WSW,W,30.0,20.0,67.0,48.0,1019.2,1017.9,7.0,7.0,15.8,20.2,0.0,0.0
29661,10.3,29.9,0.0,6.0,12.9,SSE,,SSW,,6.0,6.0,72.0,21.0,1020.8,,2.0,0.0,,28.8,0.0,0.0
29662,18.3,21.8,0.0,15.2,0.5,,63.0,WSW,N,15.0,11.0,61.0,85.0,1008.8,1008.1,7.0,8.0,21.6,20.5,0.0,1.0
29663,12.8,26.4,0.0,7.4,11.1,S,33.0,SSW,SSE,7.0,15.0,79.0,41.0,1013.5,1011.8,6.0,2.0,16.7,24.7,0.0,0.0
29664,13.1,38.6,0.0,6.2,11.3,NW,59.0,E,NW,7.0,26.0,66.0,13.0,1010.4,1006.5,,4.0,20.5,35.7,0.0,0.0
29665,20.3,26.2,0.0,14.6,0.0,N,56.0,NE,,6.0,19.0,,,1003.5,1007.1,8.0,8.0,25.9,23.5,0.0,1.0
29666,12.5,19.9,,,8.0,SSE,50.0,,SSE,17.0,31.0,71.0,,1016.0,1015.7,7.0,,14.2,18.4,1.0,
29667,20.0,36.2,0.0,,10.1,WSW,76.0,N,N,41.0,41.0,43.0,26.0,1012.8,1008.1,1.0,6.0,,35.1,0.0,1.0
29668,18.6,18.7,14.0,15.4,0.0,NNE,63.0,SSE,S,11.0,15.0,95.0,91.0,1011.0,1009.5,8.0,8.0,18.6,,1.0,1.0
29669,,20.1,,0.6,3.2,S,54.0,SW,SSE,22.0,,84.0,60.0,1011.7,1012.6,7.0,7.0,14.8,18.4,1.0,
29670,12.0,34.8,0.0,,11.3,N,57.0,NNE,N,,26.0,58.0,19.0,1017.2,1013.9,,7.0,21.3,,0.0,0.0
29671,28.8,35.5,0.0,19.4,2.7,,65.0,WSW,,20.0,30.0,41.0,33.0,1004.9,1004.9,7.0,7.0,28.9,33.9,0.0,1.0
29672,14.5,20.7,1.4,7.6,5.7,S,48.0,S,SSE,15.0,30.0,65.0,46.0,1015.8,1016.9,7.0,,16.4,19.0,1.0,0.0
29673,13.3,21.9,,,13.4,SSE,43.0,SSE,S,19.0,24.0,50.0,43.0,1019.7,1018.8,3.0,1.0,16.8,20.6,0.0,0.0
29674,12.7,33.8,,8.0,12.3,SW,56.0,,,9.0,33.0,56.0,43.0,1008.3,1006.1,1.0,,22.3,27.2,0.0,0.0
29675,10.5,20.9,0.0,11.4,9.3,WSW,69.0,,WSW,24.0,39.0,,29.0,1009.8,1008.9,3.0,7.0,16.3,18.8,0.0,0.0
29676,8.7,19.6,0.8,7.8,7.0,,57.0,SW,SSW,43.0,31.0,64.0,45.0,1010.1,1011.6,5.0,7.0,13.3,17.9,,1.0
29677,11.7,28.3,,,10.6,SSE,39.0,NW,SSE,13.0,20.0,66.0,25.0,1011.9,1009.5,2.0,7.0,17.3,26.5,0.0,0.0
29678,,,0.0,11.4,8.4,SW,54.0,SSW,S,17.0,30.0,56.0,45.0,1013.2,1015.1,7.0,3.0,17.6,19.5,0.0,0.0
29679,8.6,22.5,0.0,,10.3,S,33.0,E,S,9.0,13.0,63.0,44.0,1016.5,1014.6,,1.0,,20.8,0.0,0.0
29680,16.6,37.2,0.0,14.8,7.2,,81.0,N,N,61.0,,40.0,23.0,1010.0,1006.9,1.0,3.0,27.3,35.4,0.0,1.0
29681,14.7,35.2,0.0,7.4,12.0,N,,E,SE,11.0,,59.0,20.0,1015.6,1012.6,3.0,6.0,22.9,33.7,0.0,0.0
29682,24.0,29.2,0.0,13.2,0.7,N,63.0,N,N,,26.0,35.0,86.0,1009.3,1008.9,7.0,8.0,,22.0,0.0,1.0
29683,16.0,19.0,9.6,2.2,1.6,S,43.0,SSW,SSE,,31.0,97.0,78.0,1015.1,1016.7,8.0,8.0,,,,0.0
29684,16.1,34.6,0.0,10.0,8.8,N,54.0,N,SSE,39.0,20.0,,,,1018.1,3.0,7.0,28.0,33.3,0.0,0.0
29685,18.2,34.5,0.0,8.8,3.8,,59.0,E,N,7.0,22.0,,,1018.7,1016.0,5.0,7.0,22.1,24.1,0.0,1.0
29686,18.1,31.3,2.6,3.4,4.5,SW,72.0,WNW,NNE,9.0,20.0,,,1015.0,1009.4,7.0,7.0,,28.6,1.0,1.0
29687,13.8,26.1,0.0,5.6,12.7,,39.0,SSE,S,26.0,24.0,72.0,42.0,1017.7,1016.1,,1.0,17.6,24.9,0.0,0.0
29688,15.0,27.9,0.0,5.4,10.5,SSE,26.0,NNE,SE,9.0,13.0,72.0,35.0,1019.9,1015.6,7.0,1.0,,26.3,0.0,
29689,13.5,30.5,0.0,6.8,5.5,N,48.0,N,N,22.0,,48.0,24.0,1013.2,1009.3,6.0,7.0,21.7,29.8,0.0,0.0
29690,17.3,28.0,0.4,4.0,,WSW,102.0,SW,SSW,6.0,26.0,75.0,97.0,1009.8,1010.3,7.0,7.0,21.3,16.7,0.0,1.0
29691,15.8,25.9,48.0,13.2,3.7,,50.0,SE,SW,19.0,7.0,94.0,59.0,1012.8,1008.9,,7.0,17.1,25.6,1.0,1.0
29692,15.9,21.9,30.0,7.0,6.4,,67.0,,N,20.0,37.0,82.0,68.0,1006.5,1004.3,6.0,7.0,17.1,18.3,1.0,1.0
29693,12.5,27.2,0.0,5.8,11.5,N,39.0,N,NNE,22.0,19.0,63.0,27.0,1029.4,1025.9,1.0,2.0,,,0.0,0.0
29694,13.3,28.8,0.0,6.6,,N,33.0,N,WNW,24.0,,48.0,19.0,1024.0,1021.4,2.0,,20.2,27.9,0.0,0.0
29695,20.8,32.5,0.0,11.8,7.8,N,56.0,N,W,41.0,13.0,37.0,26.0,1021.9,1021.5,3.0,7.0,23.3,31.0,0.0,0.0
29696,,,0.0,8.0,2.2,NNW,41.0,N,NNW,17.0,17.0,47.0,,1023.1,1020.2,7.0,7.0,23.5,29.9,0.0,0.0
29697,9.9,21.0,0.0,5.8,11.0,S,33.0,,SW,17.0,11.0,63.0,40.0,1023.4,1021.8,1.0,0.0,,19.9,,0.0
29698,12.5,29.9,0.0,3.8,10.0,N,46.0,N,NNW,13.0,20.0,85.0,26.0,1020.3,1016.7,2.0,4.0,14.3,28.9,0.0,0.0
29699,16.2,26.2,,3.8,,,61.0,N,N,31.0,30.0,52.0,44.0,1012.4,1009.7,7.0,8.0,21.7,25.0,0.0,1.0
29700,17.0,21.8,6.4,3.8,6.8,W,44.0,NNW,SE,11.0,22.0,86.0,73.0,1013.8,1015.6,,7.0,18.7,20.9,1.0,0.0
29701,9.1,21.7,0.0,3.6,7.6,SW,26.0,SW,WSW,7.0,9.0,89.0,53.0,1023.0,1020.2,7.0,,12.1,20.1,0.0,0.0
29702,9.9,25.6,0.0,4.4,9.7,N,33.0,W,N,4.0,20.0,71.0,38.0,1022.1,1017.3,5.0,6.0,15.8,24.8,0.0,
29703,13.0,26.3,0.0,4.6,9.9,N,50.0,N,,24.0,31.0,47.0,35.0,1018.3,1014.9,1.0,3.0,20.4,25.5,,0.0
29704,14.9,24.9,0.0,7.0,0.5,N,48.0,N,NE,26.0,20.0,47.0,42.0,1015.0,1011.9,7.0,8.0,,23.2,0.0,1.0
29705,9.9,22.3,,,2.3,N,26.0,N,,9.0,13.0,89.0,52.0,1015.6,1011.8,7.0,7.0,14.8,21.1,0.0,0.0
29706,13.4,22.0,0.8,1.6,2.6,N,37.0,N,W,24.0,15.0,85.0,64.0,1009.5,1006.9,,,,20.6,0.0,1.0
29707,10.4,16.6,0.2,3.6,0.0,,33.0,SW,SSW,20.0,19.0,62.0,57.0,1026.2,1024.3,8.0,,13.6,15.6,0.0,0.0
29708,10.3,27.2,0.0,5.2,10.2,N,44.0,N,N,20.0,28.0,51.0,32.0,1025.8,1022.7,2.0,6.0,19.9,26.1,0.0,0.0
29709,10.6,17.9,0.0,4.6,0.6,N,52.0,N,SW,30.0,9.0,64.0,75.0,1018.0,1017.5,7.0,7.0,13.5,13.4,0.0,1.0
29710,6.8,17.9,3.6,0.8,4.4,NW,56.0,N,NW,26.0,,65.0,60.0,1019.0,1016.1,7.0,7.0,,16.5,1.0,
